Length,HU
0.1,583
0.2,574
0.3,567
0.4,560
0.5,556
0.6,557
0.7,565
0.8,575
0.9,576
1,577
1.1,579
1.2,580
1.3,568
1.4,549
1.5,525
1.6,496
1.7,463
1.8,440
1.9,431
2,435
2.1,439
2.2,450
2.3,457
2.4,458
2.5,453
2.6,466
2.7,499
2.8,529
2.9,550
3,565
3.1,583
3.2,602
3.3,612
3.4,611
3.5,598
3.6,577
3.7,554
3.8,532
3.9,515
4,496
4.1,474
4.2,449
4.3,418
4.4,393
4.5,391
4.6,391
4.7,400
4.8,409
4.9,442
5,476
5.1,507
5.2,531
5.3,549
5.4,566
5.5,579
5.6,589
5.7,589
5.8,568
5.9,544
6,519
6.1,491
6.2,457
6.3,413
6.4,373
6.5,329
6.6,280
6.7,245
6.8,214
6.9,186
7,167
7.1,167
7.2,179
7.3,194
7.4,213
7.5,233
7.6,234
7.7,219
7.8,203
7.9,189
8,180
8.1,179
8.2,180
8.3,181
8.4,180
8.5,151
8.6,117
8.7,80
8.8,36
8.9,4
9,-9
9.1,-16
9.2,-17
9.3,-11
9.4,22
9.5,61
9.6,111
9.7,161
9.8,193
9.9,206
10,211
10.1,207
10.2,195
10.3,181
10.4,170
10.5,164
10.6,168
10.7,169
10.8,162
10.9,140
11,116
11.1,90
11.2,70
11.3,45
11.4,16
11.5,-7
11.6,-13
11.7,-7
11.8,4
11.9,20
12,42
12.1,68
12.2,85
12.3,98
12.4,108
12.5,109
12.6,108
12.7,105
12.8,101
12.9,101
13,109
13.1,122
13.2,140
13.3,163
13.4,168
13.5,162
13.6,153
13.7,139
13.8,119
13.9,94
14,78
14.1,72
14.2,73
14.3,80
14.4,87
14.5,91
14.6,93
14.7,83
14.8,71
14.9,61
15,53
15.1,48
15.2,57
15.3,76
15.4,101
15.5,132
15.6,154
15.7,155
15.8,155
15.9,152
16,143
16.1,127
16.2,113
16.3,103
16.4,96
16.5,90
16.6,85
16.7,82
16.8,84
16.9,89
17,98
17.1,106
17.2,115
17.3,124
17.4,129
17.5,128
17.6,125
17.7,123
17.8,121
17.9,141
18,155
18.1,164
18.2,167
18.3,170
18.4,169
18.5,160
18.6,152
18.7,150
18.8,145
18.9,141
19,138
19.1,134
19.2,122
19.3,106
19.4,87
19.5,65
19.6,40
19.7,46
19.8,61
19.9,81
20,105
20.1,125
20.2,139
20.3,152
20.4,159
20.5,159
20.6,151
20.7,140
20.8,124
20.9,106
21,96
21.1,110
21.2,129
21.3,152
21.4,179
21.5,201
21.6,224
21.7,246
21.8,262
21.9,254
22,237
22.1,223
22.2,211
22.3,204
22.4,217
22.5,225
22.6,226
22.7,220
22.8,218
22.9,215
23,198
23.1,172
23.2,138
23.3,108
23.4,83
23.5,61
23.6,48
23.7,39
23.8,36
23.9,40
24,49
24.1,65
24.2,91
24.3,115
24.4,133
24.5,144
24.6,136
24.7,120
24.8,103
24.9,97
25,104
25.1,132
25.2,166
25.3,204
25.4,246
25.5,264
25.6,266
25.7,266
25.8,264
25.9,253
26,228
26.1,202
26.2,177
26.3,160
26.4,143
26.5,127
26.6,113
26.7,101
26.8,95
26.9,93
27,91
27.1,90
27.2,89
27.3,111
27.4,135
27.5,162
27.6,187
27.7,201
27.8,199
27.9,188
28,169
28.1,152
28.2,136
28.3,122
28.4,108
28.5,97
28.6,98
28.7,108
28.8,117
28.9,124
29,129
29.1,139
29.2,147
29.3,153
29.4,160
29.5,166
29.6,173
29.7,183
29.8,195
29.9,211
30,212
30.1,213
30.2,207
30.3,204
30.4,201
30.5,200
30.6,200
30.7,202
30.8,209
30.9,217
31,229
31.1,244
31.2,262
31.3,263
31.4,261
31.5,264
31.6,269
31.7,276
31.8,273
31.9,270
32,269
32.1,271
32.2,264
32.3,254
32.4,248
32.5,244
32.6,240
32.7,226
32.8,213
32.9,202
33,192
33.1,182
33.2,173
33.3,168
33.4,166
33.5,168
33.6,177
33.7,187
33.8,198
33.9,207
34,215
34.1,227
34.2,242
34.3,258
34.4,269
34.5,261
34.6,256
34.7,253
34.8,251
34.9,241
35,229
35.1,221
35.2,213
35.3,205
35.4,197
35.5,190
35.6,184
35.7,179
35.8,178
35.9,177
36,173
36.1,171
36.2,167
36.3,154
36.4,140
36.5,122
36.6,102
36.7,103
36.8,108
36.9,116
37,124
37.1,135
37.2,152
37.3,165
37.4,175
37.5,181
37.6,180
37.7,176
37.8,169
37.9,162
38,167
38.1,190
38.2,217
38.3,230
38.4,234
38.5,208
38.6,183
38.7,158
38.8,133
38.9,121
39,129
39.1,143
39.2,161
39.3,182
39.4,202
39.5,223
39.6,236
39.7,248
39.8,245
39.9,232
40,222
40.1,220
40.2,220
40.3,210
40.4,203
40.5,196
40.6,190
40.7,178
40.8,160
40.9,140
41,117
41.1,94
41.2,94
41.3,96
41.4,99
41.5,113
41.6,130
41.7,148
41.8,165
41.9,182
42,196
42.1,195
42.2,190
42.3,183
42.4,173
42.5,167
42.6,168
42.7,173
42.8,180
42.9,185
43,188
43.1,193
43.2,200
43.3,208
43.4,203
43.5,194
43.6,186
43.7,179
43.8,171
43.9,163
44,162
44.1,163
44.2,167
44.3,158
44.4,144
44.5,130
44.6,117
44.7,108
44.8,104
44.9,100
45,96
45.1,92
45.2,100
45.3,105
45.4,107
45.5,106
45.6,107
45.7,111
45.8,115
45.9,119
46,119
46.1,118
46.2,121
46.3,127
46.4,136
46.5,149
46.6,166
46.7,177
46.8,184
46.9,189
47,180
47.1,169
47.2,162
47.3,157
47.4,155
47.5,161
47.6,165
47.7,167
47.8,167
47.9,170
48,174
48.1,180
48.2,186
48.3,187
48.4,180
48.5,175
48.6,174
48.7,178
48.8,186
48.9,191
49,194
49.1,192
49.2,194
49.3,200
49.4,205
49.5,210
49.6,216
49.7,226
49.8,229
49.9,233
50,237
50.1,224
50.2,195
50.3,165
50.4,143
50.5,127
50.6,109
50.7,90
50.8,71
50.9,54
51,44
51.1,36
51.2,26
51.3,15
51.4,3
51.5,18
51.6,37
51.7,70
51.8,103
51.9,127
52,144
52.1,157
52.2,166
52.3,171
52.4,159
52.5,146
52.6,132
52.7,118
52.8,109
52.9,105
53,108
53.1,109
53.2,108
53.3,98
53.4,86
53.5,70
53.6,57
53.7,57
53.8,62
53.9,68
54,75
54.1,87
54.2,99
54.3,106
54.4,109
54.5,107
54.6,96
54.7,85
54.8,74
54.9,65
55,64
55.1,73
55.2,86
55.3,103
55.4,125
55.5,132
55.6,133
55.7,133
55.8,130
55.9,126
56,123
56.1,117
56.2,107
56.3,93
56.4,80
56.5,62
56.6,41
56.7,19
56.8,22
56.9,47
57,63
57.1,72
57.2,73
57.3,72
57.4,69
57.5,63
57.6,59
57.7,57
57.8,55
57.9,54
58,55
58.1,64
58.2,78
58.3,89
58.4,96
58.5,99
58.6,99
58.7,103
58.8,104
58.9,102
59,96
59.1,99
59.2,99
59.3,98
59.4,94
59.5,84
59.6,78
59.7,75
59.8,72
59.9,69
60,68
60.1,70
60.2,74
60.3,78
60.4,92
60.5,115
60.6,127
60.7,131
60.8,132
60.9,141
61,154
61.1,170
61.2,187
61.3,183
61.4,168
61.5,152
61.6,136
61.7,123
61.8,109
61.9,99
62,93
62.1,90
62.2,102
62.3,120
62.4,136
62.5,146
62.6,150
62.7,154
62.8,154
62.9,150
63,141
63.1,135
63.2,139
63.3,145
63.4,153
63.5,159
63.6,158
63.7,159
63.8,156
63.9,148
64,134
64.1,120
64.2,105
64.3,89
64.4,75
64.5,69
64.6,66
64.7,65
64.8,67
64.9,64
65,58
65.1,48
65.2,37
65.3,29
65.4,32
65.5,35
65.6,36
65.7,35
65.8,40
65.9,46
66,52
66.1,58
66.2,62
66.3,67
66.4,71
66.5,74
66.6,76
66.7,76
66.8,79
66.9,84
67,89
67.1,92
67.2,92
67.3,91
67.4,93
67.5,97
67.6,113
67.7,128
67.8,140
67.9,149
68,150
68.1,141
68.2,132
68.3,125
68.4,123
68.5,108
68.6,93
68.7,78
68.8,64
68.9,59
69,63
69.1,69
69.2,74
69.3,80
69.4,82
69.5,86
69.6,91
69.7,97
69.8,100
69.9,101
70,105
70.1,111
70.2,117
70.3,111
70.4,95
70.5,76
70.6,53
70.7,30
70.8,17
70.9,3
71,-14
71.1,-33
71.2,-44
71.3,-57
71.4,-69
71.5,-80
71.6,-89
71.7,-95
71.8,-101
71.9,-108
72,-114
72.1,-102
72.2,-85
72.3,-59
72.4,-29
72.5,-5
72.6,14
72.7,27
72.8,34
72.9,38
73,25
73.1,13
73.2,5
73.3,-5
73.4,-28
73.5,-53
73.6,-73
73.7,-89
73.8,-102
73.9,-125
74,-147
74.1,-167
74.2,-184
74.3,-207
74.4,-232
74.5,-257
74.6,-278
